Data;E;P;Q
30/06/2019;3,559984854;0,023406889;69,519375
01/07/2019;3,815315219;0;68,4840625
02/07/2019;3,815315219;0,178343739;67,96625
03/07/2019;3,815315219;0,023406889;67,19166667
04/07/2019;3,815315219;0,023406889;66,84333333
05/07/2019;3,815315219;10,87781937;67,36614583
06/07/2019;3,815315219;0,36231055;67,700625
07/07/2019;3,815315219;0,027053566;67,27416667
08/07/2019;3,815315219;0;67,90666667
09/07/2019;3,815315219;0,023406889;66,9625
10/07/2019;3,815315219;0,324642796;66,88
11/07/2019;3,815315219;0,023406889;66,17614583
12/07/2019;3,815315219;0;64,30385417
13/07/2019;3,815315219;2,547847962;63,34083333
14/07/2019;3,815315219;1,516389023;62,41177083
15/07/2019;3,815315219;0,098044098;61,33822917
16/07/2019;3,815315219;9,824906678;61,35604167
17/07/2019;3,815315219;0,123771847;62,42270833
18/07/2019;3,815315219;0,338725987;65,08291667
19/07/2019;3,815315219;0,69009439;64,27760417
20/07/2019;3,815315219;0,032982295;66,9453125
21/07/2019;3,815315219;0,023063936;72,19104167
22/07/2019;3,815315219;0,255857761;73,2640625
23/07/2019;3,815315219;0;68,4359375
24/07/2019;3,815315219;2,397187316;63,46854167
25/07/2019;3,815315219;1,487672941;61,808125
26/07/2019;3,815315219;0;59,490625
27/07/2019;3,815315219;0;57,7625
28/07/2019;3,815315219;0,077514022;57,39520833
29/07/2019;3,815315219;0,023406889;57,378125
30/07/2019;3,815315219;0,016022341;60,6171875
31/07/2019;3,815315219;0,023406889;61,31135417
01/08/2019;4,26455027;0;57,94927083
02/08/2019;4,26455027;0,03942923;52,27666667
03/08/2019;4,26455027;0,189374964;49,83447917
04/08/2019;4,26455027;0,135267832;47,79989583
05/08/2019;4,26455027;0,050460456;46,1965625
06/08/2019;4,26455027;0,03942923;45,00875
07/08/2019;4,26455027;0,027053566;43,74875
08/08/2019;4,26455027;0;42,57375
09/08/2019;4,26455027;0;41,69729167
10/08/2019;4,26455027;0;40,924375
11/08/2019;4,26455027;0;40,59625
12/08/2019;4,26455027;0,429210384;40,36677083
13/08/2019;4,26455027;0;40,20166667
14/08/2019;4,26455027;0;39,94462366
15/08/2019;4,26455027;0,023406889;39,44239583
16/08/2019;4,26455027;0,054107133;38,88458333
17/08/2019;4,26455027;0,023406889;38,25885417
18/08/2019;4,26455027;0;37,72958333
19/08/2019;4,26455027;0,046813779;37,25375
20/08/2019;4,26455027;3,149919135;36,78625
21/08/2019;4,26455027;1,550439315;37,109375
22/08/2019;4,26455027;0,023406889;36,9821875
23/08/2019;4,26455027;0;36,1125
24/08/2019;4,26455027;0,108214265;35,8478125
25/08/2019;4,26455027;3,405231699;35,53125
26/08/2019;4,26455027;7,799137958;35,99989583
27/08/2019;4,26455027;0,12354969;37,839375
28/08/2019;4,26455027;1,811841721;39,6640625
29/08/2019;4,26455027;0,0237886;42,8296875
30/08/2019;4,26455027;0,32323806;46,36697917
31/08/2019;4,26455027;0,189374964;52,8146875
01/09/2019;4,608592122;2,2078141;55,42927083
02/09/2019;4,608592122;2,63419999;51,74166667
03/09/2019;4,608592122;1,297633385;48,00552083
04/09/2019;4,608592122;1,343295479;44,57854167
05/09/2019;4,608592122;0,176245746;42,9615625
06/09/2019;4,608592122;0,610151804;45,98125
07/09/2019;4,608592122;0,328101535;50,890625
08/09/2019;4,608592122;4,314878123;52,0646875
09/09/2019;4,608592122;0,973548795;48,35572917
10/09/2019;4,608592122;0,158331768;44,73885417
11/09/2019;4,608592122;2,234045721;41,25135417
12/09/2019;4,608592122;0,064089362;38,64770833
13/09/2019;4,608592122;1,106950503;39,31416667
14/09/2019;4,608592122;0;41,95291667
15/09/2019;4,608592122;0;45,03677083
16/09/2019;4,608592122;0,530470533;48,18177083
17/09/2019;4,608592122;7,050325842;45,80229167
18/09/2019;4,608592122;0,24215623;41,9946875
19/09/2019;4,608592122;0;38,96364583
20/09/2019;4,608592122;0,922557448;38,47020833
21/09/2019;4,608592122;20,34450227;37,87604167
22/09/2019;4,608592122;1,465342591;37,37427083
23/09/2019;4,608592122;0;36,765625
24/09/2019;4,608592122;0;36,74354167
25/09/2019;4,608592122;0,838660556;41,72229167
26/09/2019;4,608592122;19,86827948;56,10510417
27/09/2019;4,608592122;0,673648666;62,08864583
28/09/2019;4,608592122;0,266546033;64,44916667
29/09/2019;4,608592122;1,163303352;58,61104167
30/09/2019;4,608592122;12,09577904;56,20395833
01/10/2019;4,356110903;1,467891493;53,7734375
02/10/2019;4,356110903;0,092255745;47,12427083
03/10/2019;4,356110903;4,720648804;45,343125
04/10/2019;4,356110903;4,785316059;48,955625
05/10/2019;4,356110903;7,394802182;48,366875
06/10/2019;4,356110903;3,132091592;48,23416667
07/10/2019;4,356110903;0,890583741;52,84020833
08/10/2019;4,356110903;0,032554987;48,69822917
09/10/2019;4,356110903;0;47,42145833
10/10/2019;4,356110903;8,832103566;57,59677083
11/10/2019;4,356110903;1,231766968;63,19770833
12/10/2019;4,356110903;1,729795216;61,61739583
13/10/2019;4,356110903;0,148756312;80,44166667
14/10/2019;4,356110903;3,218167082;80,47666667
15/10/2019;4,356110903;2,085602323;65,9178125
16/10/2019;4,356110903;9,818338551;54,60114583
17/10/2019;4,356110903;1,14502705;48,91010638
18/10/2019;4,356110903;7,999097483;46,59885417
19/10/2019;4,356110903;2,608251295;49,52520833
20/10/2019;4,356110903;5,959512864;54,69375
21/10/2019;4,356110903;5,339326483;59,80395833
22/10/2019;4,356110903;9,201673637;68,1715625
23/10/2019;4,356110903;2,332956651;85,5809375
24/10/2019;4,356110903;14,56632677;143,60375
25/10/2019;4,356110903;0,213293517;181,785
26/10/2019;4,356110903;7,26515672;183,7396875
27/10/2019;4,356110903;0,334345542;159,7778125
28/10/2019;4,356110903;0,016022341;141,1865625
29/10/2019;4,356110903;0,329822953;131,0086458
30/10/2019;4,356110903;0,508652189;133,0669792
31/10/2019;4,356110903;0,032044681;138,6147368
01/11/2019;4,103312685;26,49288411;116,8603125
02/11/2019;4,103312685;2,819833225;107,7866667
03/11/2019;4,103312685;11,53926528;99,55423913
04/11/2019;4,103312685;15,344699;102,2816667
05/11/2019;4,103312685;1,612702774;110,6066667
06/11/2019;4,103312685;0,395915282;106,9322917
07/11/2019;4,103312685;9,267609675;111,77875
08/11/2019;4,103312685;0,37719037;133,146875
09/11/2019;4,103312685;1,061765899;163,5123958
10/11/2019;4,103312685;12,50683969;151,5382292
11/11/2019;4,103312685;35,4256187;136,2747917
12/11/2019;4,103312685;1,199976922;142,1133333
13/11/2019;4,103312685;4,262502184;218,1421875
14/11/2019;4,103312685;5,031014375;310,2759375
15/11/2019;4,103312685;67,65282821;339,1829167
16/11/2019;4,103312685;6,103863555;489,8483333
17/11/2019;4,103312685;2,577153421;812,0180208
18/11/2019;4,103312685;4,735980004;1033,231875
19/11/2019;4,103312685;3,636478892;1157,067188
20/11/2019;4,103312685;7,569955268;1161,788646
21/11/2019;4,103312685;1,868337019;1019,381042
22/11/2019;4,103312685;2,123781263;810,3014583
23/11/2019;4,103312685;19,47071481;641,275625
24/11/2019;4,103312685;0,704189111;580,4415625
25/11/2019;4,103312685;0,03289794;557,1329167
26/11/2019;4,103312685;0,162321398;491,719878
27/11/2019;4,103312685;0,057068251;456,258417
28/11/2019;4,103312685;32,05773978;465,6606262
29/11/2019;4,103312685;2,061750373;509,1265212
30/11/2019;4,103312685;0,7513189;575,8561177
01/12/2019;3,875074028;5,222244402;655,0494314
02/12/2019;3,875074028;35,16797426;735,9064778
03/12/2019;3,875074028;6,738405942;807,6272727
04/12/2019;3,875074028;4,680635788;848,7717708
05/12/2019;3,875074028;1,753480518;805,6494792
06/12/2019;3,875074028;3,010498998;682,9853125
07/12/2019;3,875074028;0,788336416;571,1780208
08/12/2019;3,875074028;8,749618118;462,813125
09/12/2019;3,875074028;0,803567971;383,0440625
10/12/2019;3,875074028;16,77131085;348,3957292
11/12/2019;3,875074028;12,10568089;342,8913542
12/12/2019;3,875074028;8,923331769;394,9727083
13/12/2019;3,875074028;43,53429984;465,19625
14/12/2019;3,875074028;2,489396256;604,6152083
15/12/2019;3,875074028;9,171454394;776,0101042
16/12/2019;3,875074028;0,483660161;953,7126389
17/12/2019;3,875074028;4,73230495;1083,771667
18/12/2019;3,875074028;45,18517155;1123,083542
19/12/2019;3,875074028;2,56925135;1060,965729
20/12/2019;3,875074028;2,186886348;1230,498542
21/12/2019;3,875074028;1,091314659;1425,9375
22/12/2019;3,875074028;10,73761001;1532,351875
23/12/2019;3,875074028;12,68129666;1574,346042
24/12/2019;3,875074028;4,841929798;1363,28875
25/12/2019;3,875074028;0,449468725;1080,062292
26/12/2019;3,875074028;4,226644625;918,0238542
27/12/2019;3,875074028;7,201166644;862,7277083
28/12/2019;3,875074028;10,33989108;803,5701042
29/12/2019;3,875074028;12,52470034;747,8736458
30/12/2019;3,875074028;2,654424788;655,0038542
31/12/2019;3,875074028;10,43652341;646,3640625
01/01/2020;3,772064276;24,25123122;823,0508696
02/01/2020;3,772064276;18,88712841;1083,171875
03/01/2020;3,772064276;0,368735522;1134,915395
04/01/2020;3,772064276;48,51570591;1115,023646
05/01/2020;3,772064276;3,881457409;1264,581979
06/01/2020;3,772064276;0,537527746;1468,534688
07/01/2020;3,772064276;1,971263666;1606,556458
08/01/2020;3,772064276;1,325624751;1695,652708
09/01/2020;3,772064276;0,649285592;1757,217083
10/01/2020;3,772064276;0;1804,989375
11/01/2020;3,772064276;1,120395343;1755,260938
12/01/2020;3,772064276;3,468318857;1399,638021
13/01/2020;3,772064276;9,337037093;1011,275313
14/01/2020;3,772064276;7,233890603;758,8061458
15/01/2020;3,772064276;0,611712464;663,6758947
16/01/2020;3,772064276;0,100235005;701,4625
17/01/2020;3,772064276;17,983086;666,2860638
18/01/2020;3,772064276;5,252698808;654,24375
19/01/2020;3,772064276;4,300489918;740,1436458
20/01/2020;3,772064276;4,07749317;773,2585417
21/01/2020;3,772064276;7,015513145;728,6585417
22/01/2020;3,772064276;5,060416954;695,9023958
23/01/2020;3,772064276;7,480958374;699,7092708
24/01/2020;3,772064276;10,3730047;698,0011458
25/01/2020;3,772064276;0,023406889;716,3096875
26/01/2020;3,772064276;0,59093876;723,3266667
27/01/2020;3,772064276;0,432857061;688,0077083
28/01/2020;3,772064276;27,13046843;696,2483333
29/01/2020;3,772064276;6,442982539;756,1360417
30/01/2020;3,772064276;1,504042656;802,4023958
31/01/2020;3,772064276;5,424131455;845,3488158
01/02/2020;3,760899798;7,941197288;875,4553333
02/02/2020;3,760899798;2,644919838;898,7645313
03/02/2020;3,760899798;0,837228897;836,0857143
04/02/2020;3,760899798;4,50875744;736,817
05/02/2020;3,760899798;14,14088275;626,983125
06/02/2020;3,760899798;23,66707427;546,0607292
07/02/2020;3,760899798;1,541452987;554,3120833
08/02/2020;3,760899798;0,720751603;654,9154167
09/02/2020;3,760899798;2,252503816;645,1447917
10/02/2020;3,760899798;21,44482865;642,3928125
11/02/2020;3,760899798;4,553768362;835,0317708
12/02/2020;3,760899798;15,48304691;947,0751042
13/02/2020;3,760899798;5,101384892;867,9512632
14/02/2020;3,760899798;0,197725061;811,03125
15/02/2020;3,760899798;3,723318678;780,76625
16/02/2020;3,760899798;0,053986543;751,751875
17/02/2020;3,760899798;1,731891186;737,2154167
18/02/2020;3,760899798;3,710111696;701,840625
19/02/2020;3,760899798;2,975757163;650,7660417
20/02/2020;3,760899798;0,595197133;580,9922826
21/02/2020;3,760899798;0,626409345;530,05225
